,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent
9147,41657,101058384,RE4DY,999633889,PT501797173,UNINOVA-INSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIAS-ASSOCIACAO,UNINOVA,False,REC,CAMPUS DA CAPARICA QUINTA DA TORRE,2829-516,Caparica,PT,PT170,"38.65374105,-9.20896930926829",http://www.uninova.pt,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999633889/101058384,2022-09-04 03:27:39,1908256,6,participant,263750.0,263750.0,263750.0,False,,0.0,EU
9148,41658,101058384,RE4DY,999993856,ESA28240752,atos,,False,PRC,CALLE DE ALBARRACIN 25,28037,Madrid,ES,ES300,"40.43486425,-3.63210431464355",http://www.atos.net,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999993856/101058384,2022-09-04 03:27:39,1905779,18,thirdParty,0.0,31964.0,45662.86,False,,13698.86,EU
9149,41659,101058384,RE4DY,998110795,PT502616695,volkswagen,VW Autoeuropa,False,PRC,Quinta da Marqueza,2951,Quinta Do Anjo/Palmela,PT,PT170,"38.5674568,-8.9418673",https://www.autoeuropa.pt,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998110795/101058384,2022-09-04 03:27:39,1917096,4,participant,283500.0,283500.0,405000.0,False,,121500.0,EU
9150,41660,101058384,RE4DY,952082258,ATU52385100,FILL GESELLSCHAFT MBH,FILL,False,PRC,FILLSTRASSE 1,4942,Gurten,AT,AT311,"48.2402201,13.340523",http://www.fill.co.at,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952082258/101058384,2022-09-04 03:27:39,2004035,7,participant,233188.0,233188.0,333125.71,False,,99937.71000000002,EU
9151,41661,101058384,RE4DY,999979500,IT02118311006,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,False,REC,PIAZZALE ALDO MORO 7,185,Roma,IT,ITI43,"41.9007644,12.5125083",http://www.cnr.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979500/101058384,2022-09-04 03:27:39,1905609,26,participant,280000.0,280000.0,280000.0,False,,0.0,EU
9152,41662,101058384,RE4DY,999975814,,UNIVERSITETET I OSLO,UNIVERSITY OF OSLO,False,HES,PROBLEMVEIEN 5-7,313,Oslo,NO,NO081,"60.0518829,10.6799603",http://www.uio.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999975814/101058384,2022-09-04 03:27:39,1906530,14,participant,323750.0,323750.0,323750.0,False,,0.0,EU
9153,41663,101058384,RE4DY,999952243,ATU28752908,AVL LIST GMBH,AVL,False,PRC,HANS-LIST-PLATZ 1,8020,Graz,AT,AT221,"47.0776246,15.4247487",http://www.avl.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999952243/101058384,2022-09-04 03:27:39,1905904,8,participant,291375.0,291375.0,416250.0,False,,124875.0,EU
9154,41664,101058384,RE4DY,999879881,IT04376620151,POLITECNICO DI MILANO,POLIMI,False,HES,PIAZZA LEONARDO DA VINCI 32,20133,Milano,IT,ITC4C,"45.4791336,9.2278807",http://www.polimi.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999879881/101058384,2022-09-04 03:27:39,1905660,17,participant,338250.0,338250.0,338250.0,False,,0.0,EU
9155,41665,101058384,RE4DY,950043221,IT10898340012,GE AVIO SRL,GE AVIO SRL,False,PRC,VIA I MAGGIO 99,10040,Rivalta Di Torino,IT,ITC11,"44.9986301,7.5129755",http://www.avioaero.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950043221/101058384,2022-09-04 03:27:39,1910725,15,participant,288785.0,288785.0,412550.0,False,,123765.0,EU
9156,41666,101058384,RE4DY,999864846,ESQ4618002B,UNIVERSITAT POLITECNICA DE VALENCIA,UPV,False,HES,CAMINO DE VERA SN EDIFICIO 3A,46022,Valencia,ES,ES523,"39.48106345342516,-0.341087800922881",http://www.upv.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999864846/101058384,2022-09-04 03:27:39,1905898,25,participant,242500.0,242500.0,242500.0,False,,0.0,EU
9157,41667,101058384,RE4DY,999960488,IT05724831002,ENGINEERING - INGEGNERIA INFORMATICA SPA,ENG,False,PRC,PIAZZALE DELL'AGRICOLTURA 24,144,ROMA,IT,ITI43,"41.81435465,12.226936957567165",https://www.eng.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999960488/101058384,2022-09-04 03:27:39,1909459,16,participant,377563.0,377563.0,539375.71,False,,161812.70999999996,EU
9158,41668,101058384,RE4DY,993885960,EL093877451,ATLANTIS ENGINEERING AE,ATLANTIS ENGINEERING,True,PRC,12 KM THESSALONIKIS NEON MOU,551 02,THESSALONIKI,EL,EL522,"40.6540307,22.9494455",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/993885960/101058384,2022-09-04 03:27:39,2397188,11,participant,260750.0,260750.0,372500.0,False,,111750.0,EU
9159,41669,101058384,RE4DY,952979120,ESB85908093,atos,ATOS IT,False,PRC,RONDA DE EUROPA 5,28760,Tres Cantos Madrid,ES,ES300,"40.6065826,-3.7065333",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952979120/101058384,2022-09-04 03:27:39,2967056,18,participant,277813.0,245849.0,396875.72,False,,151026.71999999997,EU
9160,41670,101058384,RE4DY,999851363,ESQ5350015C,UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE,UMH,False,HES,AVENIDA DE LA UNIVERSIDAD S-N,3202,Elche,ES,ES521,"38.2653181,-0.6988487",https://www.umh.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999851363/101058384,2022-09-04 03:27:39,1908565,10,participant,277075.0,277075.0,277075.0,False,,0.0,EU
9161,41671,101058384,RE4DY,901154445,,INDUSTRY COMMONS FOUNDATION (INSAMLINGSSTIFTELSE),,False,REC,7 A CENTRALEN VASAGATAN 7,111 20,Stockholm,SE,SE110,"59.3251172,18.0710935",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901154445/101058384,2022-09-04 03:27:39,1965950,22,participant,267500.0,267500.0,267500.0,False,,0.0,EU
9162,41672,101058384,RE4DY,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101058384,2022-09-04 03:27:39,1905910,19,participant,251500.0,251500.0,251500.0,False,,0.0,EU
9163,41673,101058384,RE4DY,999702371,LU16853659,NETCOMPANY-INTRASOFT SA,,False,PRC,RUE NICOLAS BOVE 2B,1253,Luxembourg,LU,LU000,"49.604838900000004,6.086305835563419",http://www.intrasoft-intl.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999702371/101058384,2022-09-04 03:27:39,1916280,20,participant,302750.0,302750.0,432500.0,False,,129750.0,EU
9164,41674,101058384,RE4DY,949704982,ESA20686150,GRUPO S 21SEC GESTION SA,S21SEC GES,False,PRC,"PARQUE EMPRESARIAL ZUATZU, EDIFICIO URGULL, 2A PLANTA,",20018,San Sebastian,ES,ES212,"42.82612875,-1.70667225650433",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949704982/101058384,2022-09-04 03:27:39,2972015,24,participant,266000.0,266000.0,380000.0,False,,114000.0,EU
9165,41675,101058384,RE4DY,937405091,PT513010661,NOVA ID FCT - ASSOCIACAO PARA A INOVACAO E DESENVOLVIMENTO DA FCT,NOVA ID,False,REC,CAMPUS DE CAPARICA FACULDADE DE CIENCIAS E TECNOLOGIA DA UNIVERSIDADE NOVA DE LISBOA,2829  516,Caparica,PT,PT170,"38.66038875,-9.205012661477987",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937405091/101058384,2022-09-04 03:27:39,2372456,21,participant,230000.0,230000.0,230000.0,False,,0.0,EU
9166,41676,101058384,RE4DY,900044086,CHE116304475MWST,Fraisa SA,Fraisa SA,False,PRC,Gurzelenstrasse 7,4512,Bellach,CH,CH023,"47.2094824,7.503344727698053",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900044086/101058384,2022-09-04 03:27:39,1974885,30,associatedPartner,,0.0,0.0,False,,0.0,EU
9167,41677,101058384,RE4DY,999980373,SE556479559801,CHALMERS TEKNISKA HOGSKOLA AB,,False,HES,-,412 96,GOTEBORG,SE,SE232,"57.6743627,11.8648884",http://www.chalmers.se,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999980373/101058384,2022-09-04 03:27:39,1905553,2,participant,323750.0,323750.0,323750.0,False,,0.0,EU
9168,41678,101058384,RE4DY,998424590,ESB61991261,DATAPIXEL SL,DATAPIXEL SL,True,PRC,CARRETERA ASUA 6,48930,Getxo,ES,ES213,"43.3479409,-3.008767",http://www.datapixel.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998424590/101058384,2022-09-04 03:27:39,1905916,12,participant,287000.0,287000.0,410000.0,False,,123000.0,EU
9169,41681,101070093,vera.ai,999751744,EL094360380,ATHENS TECHNOLOGY CENTER ANONYMI VIOMICHANIKI EMPORIKI KAI TECHNIKI ETAIREIA EFARMOGON YPSILIS TECHNOLOGIAS,ATC A.E.,True,PRC,RIZAREIOU 10,15233,Athina,EL,EL301,"38.9953683,21.9877132",https://www.atc.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751744/101070093,2022-09-08 16:47:15,1938731,8,participant,550000.0,550000.0,550000.0,False,,0.0,EU
9170,41682,101070093,vera.ai,999645917,CHE10741078TVA,UNION EUROPEENNE DE RADIO TELEVISION-EBU,EBU,False,OTH,L'ANCIENNE ROUTE  17A,1218,GRAND SACONNEX (GENEVE),CH,CH013,"46.2316949,6.1262754",https://www.ebu.ch,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999645917/101070093,2022-09-08 16:47:15,2140796,13,associatedPartner,,0.0,0.0,False,,0.0,EU
9171,41683,101070093,vera.ai,999586262,DE123052407,DEUTSCHE WELLE,DW,False,PUB,KURT SCHUMACHER STRASSE 3,53113,Bonn,DE,DEA22,"50.7169673,7.128013",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999586262/101070093,2022-09-08 16:47:15,2372355,11,participant,504125.0,504125.0,504125.0,False,,0.0,EU
9172,41684,101070093,vera.ai,998802502,EL099785242,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH,False,REC,CHARILAOU THERMI ROAD 6 KM,57001,Thermi Thessaloniki,EL,EL522,"40.5472188,23.0219745",https://www.certh.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802502/101070093,2022-09-08 16:47:15,1907101,1,coordinator,778750.0,778750.0,778750.0,False,,0.0,EU
9173,41685,101070093,vera.ai,999976881,GB648238808,THE UNIVERSITY OF SHEFFIELD,USFD,False,HES,FIRTH COURT WESTERN BANK,S10 2TN,Sheffield,UK,UKE32,"53.381669,-1.48923160882105",http://www.shef.ac.uk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976881/101070093,2022-09-08 16:47:15,1906163,14,associatedPartner,,0.0,,False,,,EU
9174,41686,101070093,vera.ai,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070093,2022-09-08 16:47:15,1905912,3,participant,539500.0,539500.0,539500.0,False,,0.0,EU
9175,41687,101070093,vera.ai,999976590,IT00876220633,UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II,UNINA,False,HES,"CORSO UMBERTO I, 40",80138,Napoli,IT,ITF33,"40.9148194,14.3511247",http://www.unina.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976590/101070093,2022-09-08 16:47:15,1906501,6,participant,439187.5,439187.5,439187.5,False,,0.0,EU
9176,41688,101070093,vera.ai,908770885,BE0685936389,EU DISINFOLAB,EU DisinfoLab,True,OTH,"BOULEVARD BISCHOFFSHEIM 39, BOÃÂTE 4",1000,Bruxelles / Brussel,BE,BE100,"50.824926950000005,4.350489185963207",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/908770885/101070093,2022-09-08 16:47:15,1955631,12,participant,327500.0,327500.0,327500.0,False,,0.0,EU
9177,41689,101070093,vera.ai,892565483,SK2121334391,KEMPELENOV INSTITUT INTELIGENTNYCH TECHNOLOGII,KEMPELEN INSTITUTE OF INTELLIGENT TECHNOLOGIES,False,REC,BOTTOVA 7939/2A,811 09,BRATISLAVA - STARE MESTO,SK,SK010,"48.1405887,17.1123274",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/892565483/101070093,2022-09-08 16:47:15,1975798,5,participant,443500.0,443500.0,443500.0,False,,0.0,EU
9178,41690,101070093,vera.ai,999927605,FR73775658354,AGENCE FRANCE PRESSE,AFP,False,OTH,PLACE DE LA BOURSE 11 13 15,75002,Paris,FR,FR101,"48.8686558,2.3408758",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999927605/101070093,2022-09-08 16:47:15,2372354,10,participant,520000.0,520000.0,520000.0,False,,0.0,EU
9179,41691,101070093,vera.ai,999849035,FR31199406075,ECOLE NORMALE SUPERIEURE PARIS-SACLAY,ENS Paris-Saclay,False,HES,4 AVENUE DES SCIENCES,91190,Gif-Sur-Yvette,FR,FR104,"48.78896855,2.328091726165939",https://www.ens-cachan.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999849035/101070093,2022-09-08 16:47:15,1905836,7,participant,301250.0,301250.0,301250.0,False,,0.0,EU
9180,41692,101070093,vera.ai,900925331,BG200421236,ONTOTEXT AD,ONTOTEXT,True,PRC,"79, NIKOLA GABROVSKI STR 3RD FL",1700,SOFIA,BG,BG411,"42.3187419,23.8604996",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900925331/101070093,2022-09-08 16:47:15,1959498,9,participant,421250.0,421250.0,421250.0,False,,0.0,EU
9181,41693,101070093,vera.ai,997437906,IT00448830414,Universita' degli Studi di Urbino Carlo Bo,UNIURB,False,HES,Via Aurelio Saffi  2,61029,Urbino,IT,ITI31,"43.723227,12.6368667",http://www.uniurb.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997437906/101070093,2022-09-08 16:47:15,1918124,2,participant,396812.5,396812.5,396812.5,False,,0.0,EU
9182,41694,101070093,vera.ai,999985708,NL003240782B01,UNIVERSITEIT VAN AMSTERDAM,UvA,False,HES,SPUI 21,1012WX,Amsterdam,NL,NL329,"52.3685848,4.8902006",https://worldsoflithium.eu/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999985708/101070093,2022-09-08 16:47:15,1906032,4,participant,470000.0,470000.0,470000.0,False,,0.0,EU
9183,41720,101135775,PANDORA,999868823,SK2020845255,SLOVENSKA TECHNICKA UNIVERZITA V BRATISLAVE,STUBA,False,HES,VAZOVOVA 5,81243,Bratislava,SK,SK010,"48.1548901,17.1178281260007",http://www.stuba.sk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999868823/101135775,2024-04-16 14:20:04,1920854,8,participant,245000.0,245000.0,245000.0,False,,0.0,EU
9184,41721,101135775,PANDORA,999997736,DK31119103,AARHUS UNIVERSITET,AU,False,HES,NORDRE RINGGADE 1,8000,Aarhus C,DK,DK042,"56.171028,10.199381",http://www.au.dk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997736/101135775,2024-04-16 14:20:04,1905956,2,participant,464481.25,464481.25,464481.25,False,,0.0,EU
9185,41722,101135775,PANDORA,999978142,EL099793475,ETHNICON METSOVION POLYTECHNION,NATIONAL TECHNICAL UNIVERSITY OF ATHENS - NTUA,False,HES,HEROON POLYTECHNIOU 9 ZOGRAPHOU CAMPUS,157 80,ATHINA,EL,EL303,"38.9953683,21.9877132",http://www.ntua.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978142/101135775,2024-04-16 14:20:04,1906106,1,coordinator,518750.0,518750.0,518750.0,False,,0.0,EU
9186,41723,101135775,PANDORA,910770540,DE310766750,FRAMATOME GMBH,,False,PRC,PAUL-GOSSEN-STRASSE 100,91052,Erlangen,DE,DE252,"49.57590665,11.00844561056449",http://www.de.areva.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910770540/101135775,2024-04-16 14:20:04,1952090,20,participant,414000.0,414000.0,414000.0,False,,0.0,EU
9187,41724,101135775,PANDORA,997718624,RS101635863,University of Novi Sad Faculty of Sciences,UNSPMF,False,HES,Trg Dositeja Obradovica  3,21000,Novi Sad,RS,RS123,"45.245442,19.8529011",http://www.pmf.uns.ac.rs,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997718624/101135775,2024-04-16 14:20:04,1919526,19,participant,236875.0,236875.0,236875.0,False,,0.0,EU
9188,41725,101135775,PANDORA,999977463,DE811193231,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,False,HES,Arcisstrasse  21,80333,Muenchen,DE,DE212,"48.1499912,11.567459",http://www.tu-muenchen.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999977463/101135775,2024-04-16 14:20:04,1905691,16,participant,220500.0,220500.0,220500.0,False,,0.0,EU
9189,41726,101135775,PANDORA,999971934,FR01383470937,thales,THALES SIX GTS France,False,PRC,AVENUE DES LOUVRESSES 4,92230,Gennevilliers,FR,FR105,"48.9409357,2.3063114",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999971934/101135775,2024-04-16 14:20:04,1905995,12,participant,560277.5,560277.5,560277.5,False,,0.0,EU
9190,41727,101135775,PANDORA,886488239,,CYBERALYTICS LIMITED,,True,PRC,IAKOVOU PATATSOU 4A,2362,Nicosia,CY,CY000,"35.118877749999996,33.25481342175094",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/886488239/101135775,2024-04-16 14:20:04,1982452,11,participant,464375.0,464375.0,464375.0,False,,0.0,AS
9191,41728,101135775,PANDORA,999778807,NL009807184B01,philips,PCL,False,PRC,HIGH TECH CAMPUS 52,5656 AG,Eindhoven,NL,NL414,"51.41176915,5.456754019890345",https://www.philips.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999778807/101135775,2024-04-16 14:20:04,1952390,7,participant,487750.0,487750.0,487750.0,False,,0.0,EU
9192,41729,101135775,PANDORA,999981731,DE121965658,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,False,REC,LINDER HOHE,51147,Koln,DE,DEA23,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101135775,2024-04-16 14:20:04,1905579,14,participant,447700.0,447700.0,447700.0,False,,0.0,EU
9193,41730,101135775,PANDORA,897499873,FR06130025976,CY CERGY PARIS UNIVERSITE,CY CERGY PARIS UNIVERSITE,False,HES,33 BOULEVARD DU PORT,95011,Cergy-Pontoise,FR,FR108,"49.0313689,2.0697727",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897499873/101135775,2024-04-16 14:20:04,1962834,9,participant,365358.75,365358.75,365358.75,False,,0.0,EU
9194,41731,101135775,PANDORA,884438338,EL801953580,DIINEKES S.I. MONOPROSOPI IDIOTIKI KEFALAIOUCHIKI ETAIREIA,,True,PRC,ANDROMACHIS 3,714 14,GAZI,EL,EL431,"37.9632172,23.7581883",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/884438338/101135775,2024-04-16 14:20:04,1982453,21,participant,486250.0,486250.0,486250.0,False,,0.0,EU
9195,41732,101135775,PANDORA,999849326,FR55180092025,INSTITUT MINES-TELECOM,,False,HES,19 PLACE MARGUERITE PEREY,91120,Palaiseau,FR,FR104,"48.7144587,2.2453842",http://www.mines-telecom.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999849326/101135775,2024-04-16 14:20:04,1907037,4,participant,524375.0,524375.0,524375.0,False,,0.0,EU
9196,41733,101135775,PANDORA,999910921,SE556056625801,ericsson,EAB,False,PRC,TORSHAMNSGATAN 23,164 80,Stockholm,SE,SE110,"59.4057512,17.9550276",http://www.sail-project.eu/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999910921/101135775,2024-04-16 14:20:04,1922057,3,participant,531250.0,531250.0,531250.0,False,,0.0,EU
9197,41734,101135775,PANDORA,893784579,,EUNOMIA LIMITED,,True,PRC,"GROUND FLOOR, 71 LOWER BAGGOT STREET",D02 P593,Dublin,IE,IE061,"51.8979282,-8.4705806",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893784579/101135775,2024-04-16 14:20:04,1967897,22,participant,202500.0,202500.0,202500.0,False,,0.0,EU
9198,41735,101135775,PANDORA,895392645,,SECURITY LABS CONSULTING LIMITED,,True,PRC,"BLDG 1000, UNITS 1201 & 1202, CITY GATE",T12 W7CV,CORK,IE,IE052,"53.334753,-6.245656236661154",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895392645/101135775,2024-04-16 14:20:04,1970275,15,participant,297000.0,297000.0,297000.0,False,,0.0,EU
9199,41736,101135775,PANDORA,951376971,IT06541750151,IDC ITALIA SRL,,False,PRC,VIALE MONZA 14,20127,Milano,IT,ITC4C,"45.5012627,9.4304283",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951376971/101135775,2024-04-16 14:20:04,2666226,17,participant,317500.0,317500.0,317500.0,False,,0.0,EU
9200,41737,101135775,PANDORA,999993953,IT01131710376,ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA,UNIBO,False,HES,VIA ZAMBONI 33,40126,Bologna,IT,ITH55,"44.4968718,11.3524529",http://www.unibo.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999993953/101135775,2024-04-16 14:20:04,1905805,13,participant,231411.25,231411.25,231411.25,False,,0.0,EU
9201,41738,101135775,PANDORA,999845252,,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,False,HES,KINGS COLLEGE CIRCLE 27,M5S 1A1,Toronto,CA,CA,"43.6617383,-79.3951455448675",http://www.utoronto.ca/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999845252/101135775,2024-04-16 14:20:04,1937036,25,associatedPartner,,0.0,0.0,False,,0.0,NA
9202,41739,101135775,PANDORA,911867804,DE312170536,AEGIS IT RESEARCH GMBH,,True,PRC,HUMBOLDTSTR. 25,38106,Braunschweig,DE,DE911,"52.2705249,10.535649298476546",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/911867804/101135775,2024-04-16 14:20:04,1954320,6,participant,528250.0,528250.0,528250.0,False,,0.0,EU
9203,41740,101135775,PANDORA,912549326,CY10361936J,IOTAM INTERNET OF THINGS APPLICATIONS AND MULTI LAYER DEVELOPMENT LTD,,True,PRC,56 GRIVA DIGENI STR ANNA TOWER FLAT/OFFICE 3,3101,Limassol,CY,CY000,"34.6880013,32.9612463",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912549326/101135775,2024-04-16 14:20:04,1957465,18,participant,304375.0,304375.0,304375.0,False,,0.0,AS
9204,41741,101135775,PANDORA,881338703,CHE383459225MWST,SPHYNX TECHNOLOGY SOLUTIONS AG,,False,PRC,17 RINGSTRASSE,6300,ZUG,CH,CH066,"47.174852,8.51125968698633",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881338703/101135775,2024-04-16 14:20:04,1983854,23,associatedPartner,,0.0,0.0,False,,0.0,EU
9205,41742,101135775,PANDORA,912255319,EL094061318,ELVALHALCOR ELLINIKI VIOMIHANIA HALKOU KAI ALOUMINIOU ANONYMOS ETAIREIA,ELVALHALCOR HELLENIC COPPER AND ALUMINIUM INDUSTRY SA,False,PRC,MESOGEION AVE 2-4 ATHENS TOWER 2ND BUILDING,115 27,ATHINA,EL,EL303,"37.9839412,23.7283052",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912255319/101135775,2024-04-16 14:20:04,1977391,10,participant,316875.0,316875.0,316875.0,False,,0.0,EU
9206,41743,101135775,PANDORA,999870666,,INDIAN INSTITUTE OF SCIENCE,IISC,False,HES,CROSS MALLESHWARAM 18,560012,Bangalore,IN,IN,"13.0086882,77.568951",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999870666/101135775,2024-04-16 14:20:04,1908977,24,associatedPartner,,0.0,0.0,False,,0.0,AS
9207,41744,101135775,PANDORA,999987260,DE129274202,siemens,,False,PRC,WERNER-VON-SIEMENS-STR. 1,80333,Munchen,DE,DE212,"48.144167,11.5754512982266",http://www.siemens.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999987260/101135775,2024-04-16 14:20:04,1905638,5,participant,826875.0,826875.0,826875.0,False,,0.0,EU
9208,41838,101070604,SIMAR,951444289,NL850969724B01,QUASSET BV,,True,PRC,SEINSTRAAT 20,1223 DA,Hilversum,NL,NL327,"52.2337374,5.1941248",https://www.quasset.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951444289/101070604,2022-08-12 16:25:27,1921826,3,participant,466375.0,466375.0,666250.0,False,,199875.0,EU
9209,41839,101070604,SIMAR,998189850,ESG91649616,FUNDACION ANDALUZA PARA EL DESARROLLO AEROESPACIAL,FADA-CATEC,False,REC,"CALLE WILBUR Y ORVILLE WRIGHT NUM 17, PARQUE AEROP",41039,La Rinconada Sevilla,ES,ES618,"37.3938909,-6.0035515",https://www.catec.aero,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998189850/101070604,2022-08-12 16:25:27,2057928,1,coordinator,829062.5,829062.5,829062.5,False,,0.0,EU
9210,41840,101070604,SIMAR,900355165,ESB72370430,VERTICAL ENGINEERING SOLUTIONS SL,,True,PRC,CALLE LA ALBACORA 108 PUERTA 1,11207,Algeciras,ES,ES612,"39.3262345,-4.8380649",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900355165/101070604,2022-08-12 16:25:27,1962310,5,participant,303625.0,303625.0,433750.0,False,,130125.0,EU
