id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,masterCall,subCall,fundingScheme,objective,contentUpdateDate,grantDoi,description,destinationTitles,taxonomyObjective
101070186,TEADAL,SIGNED,"Trustworthy, Energy-Aware federated DAta Lakes along the computing continuum",2022-09-01 00:00:00,2025-08-31 00:00:00,"8846422,5","8846422,5",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-01,2022-06-23 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-RIA,"Data analytics is one of the main cornerstones in many enterprise architectures and the data lake paradigm is more and more adopted to assist organizations in taking reliable, accurate, and fast decisions. Although the initial approaches to address these issues saw the data lakes as the evolution of data warehouses to be implemented on-premises, cloud providers are nowadays including in their offerings platforms able to setup and run them. Nevertheless, the increasing amount of data generated at the edge and the need to enable the data sharing among organizations are posing new challenges in terms of performances, energy efficiency, and privacy/confidentiality which can be properly addressed with data lakes which are deployed along the whole computing continuum as well as building a federation of such data lakes.The ambition of TEADAL is to provide key cornerstone technologies to create stretched data lakes spanning the cloud-edge continuum and multi-cloud, providing privacy, confidentiality, and energy-efficient data management. The TEADAL data lake technologies will enable trusted, verifiable and energy efficient data flows, both in a stretched data lake and across a trustworthy mediatorless federation of them, based on a shared approach for defining, enforcing, and tracking privacy/confidentiality requirements balanced with the need for energy reduction.",2022-09-15 13:36:50,10.3030/101070186,"Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)",World-leading Data and Computing Technologies,"advanced computing and big data,emerging enabling technologies,artificial intelligence"
101070279,MobiSpaces,SIGNED,New data spaces for green mobility,2022-09-01 00:00:00,2025-08-31 00:00:00,"8808062,5","8808062,5",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-01,2022-06-17 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-RIA,"Mobility in the urban and maritime domains hugely impacts the global economy, generating data at high rates from an increasing number of moving objects. Management of the complete lifecycle of such data implies that trustworthy and privacy-preserving infrastructures need to be put in place, so that reliable and secure data operations can be provided. Meanwhile, the mobility data exploitation has still a wide potential due to the emerging applications and the environmental footprint caused by mobility (e.g., carbon emissions, energy consumption). Motivated by these pressing needs, MobiSpaces delivers an end-to-end mobility-aware and mobility-optimized data governance platform with key differentiating factor that the outcomes of mobility analytics will be utilized to optimize the complete data path, in terms of efficient, reliable, secure, fair and trustworthy data processing. MobiSpaces promises the extraction of actionable insights from ubiquitous mobile sensor data and IoT devices in a decentralized way, offering intelligent transportation services, enforcing privacy constraints at the expected point of action. XAI techniques will be applied at the level of data management and machine learning, supporting the creation of comprehensive and interpretable prediction models, while all the research outcomes will be validated through five use cases: 1) intelligent public transportation services in urban environments, 2) intelligent infrastructure traffic sensing for smart cities, 3) vessel tracking for non-cooperative vessels, 4) decentralized processing on-board of vessels, and 5) enhanced nautical maps via crowdsourced bathymetry vessels data. These actions will be continuously adapted and monitored for their environmental sustainability, whereas MobiSpaces will create a widely accepted standard of data processing and analytics, alongside a data-rich ecosystem providing trustworthy and actionable data that is vital for enabling the growth of the EU digital economy.",2023-03-10 21:46:17,10.3030/101070279,"Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)",World-leading Data and Computing Technologies,"artificial intelligence,advanced computing and big data,IoT"
101070284,enRichMyData,SIGNED,Enabling Data Enrichment Pipelines for AI-driven Business Products and Services,2022-10-01 00:00:00,2025-09-30 00:00:00,5887140,"4999941,5",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-03,2022-06-22 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-IA,"enRichMyData provides a novel paradigm for building rich, high-quality and valuable datasets to feed Big Data Aalytics and AI applications. The paradigm consists in facilitating the specification and scalable execution of data enrichment pipelines, with a focus on supporting various data enrichment operations such as discovery, understanding, selection, cleaning, transformation, integration of Big Data from a variety of sources. enRichMyData makes this paradigm easily accessible to a wide set of large and small organizations that encounter difficulties in the process of delivering suitable data to feed their data analytics solutions due to the lack of suitable tools and expertise to support cost- effective and energy-efficient management of data enrichment pipelines. enRichMyData delivers a software toolbox consisting of tools and infrastructure services for setting-up, deploying, executing and managing data enrichment pipelines. The main exploitation targets the operation and monetization of the toolbox primarily in European markets. enRichMyData validates its plan through a strong selection of complementary business cases offered by commercially- focused organizations targeting development of novel products in a wide range of domains, including digital marketing, Industry 4.0, medical devices maintenance, public procurement, innovation ecosystems, and mineral processing. The balanced consortium consists of 13 partners from 11 countries. With a mixture of R&D/technology providers and business case providers, enRichMyData gathers five large companies, three SMEs, two research institutes, and three universities.",2022-09-15 09:10:14,10.3030/101070284,"Technologies for data management (AI, Data and Robotics Partnership) (IA)",World-leading Data and Computing Technologies,"advanced computing and big data,artificial intelligence"
101070118,NEMO,SIGNED,Next Generation Meta Operating System,2022-09-01 00:00:00,2025-08-31 00:00:00,10499650,10499650,HORIZON.2.4,HORIZON-CL4-2021-DATA-01-05,2022-06-21 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-RIA,"NEMO aims to establish itself as the game changer of AIoT-Edge-Cloud Continuum by introducing an open source, flexible, adaptable, cybersecure and multi-technology meta-Operating System, sustainable during and after the end of the project, via the Eclipse foundation (NEMO consortium member). To achieve technology maturity and massive adoption, NEMO will not â€œreinvent the wheelâ€, but leverage and interface existing systems, technologies and Open Standards, and introduce novel concepts, tools, testing facilities/Living Labs and engagement campaigns to go beyond todayâ€™s state of the art, make breakthrough research and create sustainable innovation, already within the project lifetime.NEMO will introduce innovations at different layers of the protocol stack, enabling on-device Cybersecure Federated ML/DRL, deliver time-triggered (TSN) multipath ad-hoc/hybrid self-organized and zero-delay failback/self-healing multi-cloud clusters, multi-technology Secure Execution Environment and on-Service Level Objectives meta-Orchestrator, Plugin and Apps Lifecycle Management and Intent Based programming tools. Moreover, NEMO will be â€œby designâ€ and â€œby innovationâ€ cybersecure and trusted adopting state of the art mechanisms such as Mutual TLS and Digital Identity Attestation.NEMO will be validated in 5 most prominent industrial sectors (i.e. Farming, Energy, Mobility/City, Industry 4.0 and Media/XR) and 8 use cases in 5 +1 Living Labs,  utilizing more than 30 heterogenous IoT devices and real 5G infrastructure. The impact will not only safeguard EU position in data economy and applications verticals, but lower energy efficiency, reduce pesticides and CO2 footprint.Beyond Eclipse adoption, NEMO sustainability, wide acceptance and SMEs engagement will be achieved via open source ecosystems, standardization initiatives and 2 Open Calls that will provide financial support of 1,8Mâ‚¬ and access to NEMO Living Labs to SMEs and enlarge NEMO by at least 16 new entities.",2022-09-08 16:47:33,10.3030/101070118,Future European platforms for the Edge: Meta Operating Systems (RIA),World-leading Data and Computing Technologies,"artificial intelligence,next generation internet,5g,extended reality,IoT"
101070473,FLUIDOS,SIGNED,"Flexible, scaLable and secUre decentralIzeD Operating System",2022-09-01 00:00:00,2025-08-31 00:00:00,"8415433,95","8406433,95",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-05,2022-06-22 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-RIA,"FluiDOS leverages the enormous, unused processing capacity at the edge, scattered across heterogeneous edge devices that struggle to integrate with each other and to coherently form a seamless computing continuum. By way of a disruptive, open-source paradigm that hinges upon secure protocols for advertisement and discovery, AI-powered resource orchestration and intent-based service integration, FluiDOS will create a fluid, dynamic, scalable and trustable computing continuum that spans across devices, unifies edge and cloud in an energy-aware fashion, and possibly extends beyond administrative boundaries. Notwithstanding its innovation signature, FluiDOS will build upon consolidated Operating Systems and orchestration solutions like Kubernetes, on top of which it will provide a new, enriched layer enacting resource sharing through advertisement/agreement procedures (in the horizontal dimension), and hierarchical aggregation of nodes, inspired by Inter-domain routing in the Internet (in the vertical dimension). Intent-based orchestration will leverage advanced AI Algorithms to optimize costs and energy usage in the continuum, promoting efficient usage of edge resources. A Zero-Trust paradigm will allow FluiDOS to securely control and access geographically diverse resources, while Trusted Platform Modules will provide strong isolation and guarantee a safe deployment of applications and services. FluiDOS will pursue the above goals through the creation of an open, collaborative ecosystem, focused on the development of a multi-stakeholder market of edge services and applications, promoting European digital autonomy. The involvement of stakeholders is planned from the outset of the project through pilots and demonstrator in the fields of intelligent energy, agriculture and logistics, which will challenge FluiDOS capabilities to adapt to different environments and operating conditions, while showcasing its ground-breaking innovation potential.",2022-08-23 22:52:32,10.3030/101070473,Future European platforms for the Edge: Meta Operating Systems (RIA),World-leading Data and Computing Technologies,"advanced computing and big data,artificial intelligence,next generation internet,6g,blockchain"
101070262,Waterverse,SIGNED,Water Data Management Ecosystem for Water Data Spaces,2022-10-01 00:00:00,2025-09-30 00:00:00,"5253964,65","4510509,9",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-03,2022-06-20 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-IA,"The WATERVERSE mission is to develop a Water Data Management Ecosystem (WDME) for making data management practices and resources in the water sector accessible, affordable, secure, fair, and easy to use, improving usability of data and the interoperability of data-intensive processes, thus lowering the entry barrier to data spaces, enhancing the resilience of water utilities and boosting the perceived value of data and therefore the market opportunities behind it. WATERVERSE takes a holistic, interdisciplinary  approach in the water domain, blending together complementary competencies of 17 partners located in 10 EU countries, representing the water domain with Research organisations (including social sciences experts), water utilities, water domain technology providers and innovation companies, as well as the technical community that is driving the development of data spaces, thus increasing the resilience of the water sector and water utilities, as a whole.The project will:  (a) Actively engage end-users and stakeholders to assess the main gaps and challenges the water sector must overcome to effectively be part of and contribute to quality European data spaces; (b) Identify, extend, and integrate a wide set of data management tools to implement the WDME, based on FIWARE (www.fiware.org) Building Blocks and comprising tools and methods to ensure security and energy efficiency of the whole WDME; (c) Setup and demonstrate the WATERVERSE WDME in real environment with relevant and diverse case studies involving water sector stakeholders from 6 countries (Cyprus, Spain, Germany, the Netherlands, Finland, United Kingdom); (d) Set clear and measurable indicators for assessing FAIRness of data in water-related data spaces; (e) Ensure the viability and sustainability of the WATERVERSE WDME, as well as its replicability, scalability and business applicability.",2022-09-04 02:54:39,10.3030/101070262,"Technologies for data management (AI, Data and Robotics Partnership) (IA)",World-leading Data and Computing Technologies,"advanced computing and big data,artificial intelligence,circular industries"
101070122,STELAR,SIGNED,Spatio-TEmporal Linked data tools for the AgRi-food data space,2022-09-01 00:00:00,2025-08-31 00:00:00,5678325,"4845985,75",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-03,2022-06-12 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-IA,"STELAR will design, develop, evaluate, and showcase an innovative Knowledge Lake Management System (KLMS) to support and facilitate a holistic approach for FAIR (Findable, Accessible, Interoperable, Reusable) and AI-ready (high-quality, reliably labeled) data. The STELAR KLMS will allow to (semi-)automatically turn a raw data lake into a knowledge lake. This is achieved by (1) enhancing the data lake with a knowledge layer, and (2) developing and integrating a set of data management tools and workflows. The knowledge layer will comprise: (a) a data catalog offering automatically enhanced metadata for the raw data assets in the lake, and (b) a knowledge graph that semantically describes and interlinks these data assets using suitable domain ontologies and vocabularies. The provided tools and workflows will offer novel functionalities for: (a) data discovery and quality management; (b) data linking and alignment; and (c) data annotation and synthetic data generation. The KLMS will combine both human-in-the-loop and automatic approaches, to leverage background knowledge of domain experts while minimizing their involvement. To reduce manual effort and time, it will increase the automation of finding and selecting relevant data sources, configuring, and tuning the involved data management tools, and designing, executing, and monitoring end-to-end data processing workflows adapted to different user needs. The KLMS will include specialized tools and functions for geospatial, temporal, and textual data. An organization, ranging from a data-intensive SME to the operator of a data marketplace, will be able to use the STELAR KLMS to increase the readiness of its data assets for use in AI applications and for being shared and exchanged within a common data space. The STELAR KLMS will be pilot tested in diverse, real-world use cases in the agrifood data space, one of the nine data spaces of strategic societal and economic importance identified in the European Strategy for Data.",2022-09-08 16:47:16,10.3030/101070122,"Technologies for data management (AI, Data and Robotics Partnership) (IA)",World-leading Data and Computing Technologies,"advanced computing and big data,artificial intelligence,extended reality,space including earth observation"
101070416,Green.Dat.AI,SIGNED,Energy-efficient AI-ready Data Spaces,2023-01-01 00:00:00,2025-12-31 00:00:00,"6702187,85",5507269,HORIZON.2.4,HORIZON-CL4-2021-DATA-01-03,2022-11-14 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-IA,"GREEN.DAT.AI aims to channel the potential of AI towards the goals of the European Green Deal, by developing novel Energy-Efficient Large-Scale Data Analytics Services, ready-to-use in industrial AI-based systems, while reducing the environmental impact of data management processes. GREEN.DAT.AI will demonstrate the efficiencies of the new analytics services in four industries (Smart Energy, Smart Agriculture/Agri-food, Smart Mobility, Smart Banking) and six different application scenarios, leveraging the use of European Data Spaces. The ambition is to exploit mature (TRL5 or higher) solutions already developed in recent H2020 projects and deliver an efficient, massively distributed, open-source, green, AI/FL - ready platform, and a validated go-to-market TRL7/8 Toolbox for AI-ready Data Spaces. The services will cover AI-enabled data enrichment, Incentive mechanisms for Data Sharing, Synthetic Data Generation, Large-scale learning at the Edge/Fog, Federated & Auto ML at the edge/fog, Explainable AI/Feature Learning with Privacy Preservation, Federated & Automatic Transfer Learning, Adaptive FL for Digital Twin Applications, Automated IoT event-based change detection/forecasting.The GREEN.DAT.AI Consortium consists of a multidisciplinary group of 17 partners from 10 different countries (and one associated party), well balanced in terms of expertise. The vast majority of partners already have key roles in a number of projects funded under the Big Data PPP (ICT-16-2017) topic, namely BigDataStack, CLASS, Track & Know, and I-BiDaaS and are serving as active members of the BDVA/DAIRO Association, FIWARE, AIOTI, and ETSI. In addition, partners come from a variety of sectors, such as banking, mobility, energy, and agriculture, constituting a representative workforce of their respective domains, which will contribute to industry adoption and stimulate uptake in other sectors as well.",2022-11-25 16:28:24,10.3030/101070416,"Technologies for data management (AI, Data and Robotics Partnership) (IA)",World-leading Data and Computing Technologies,"artificial intelligence,advanced computing and big data,advanced materials,low carbon and clean industries,IoT"
101070069,DataBri-X,SIGNED,Data Process & Technological Bricks for expanding digital value creation in European Data Spaces,2022-10-01 00:00:00,2025-09-30 00:00:00,"5738682,5",4687490,HORIZON.2.4,HORIZON-CL4-2021-DATA-01-03,2022-06-20 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-IA,"The emergent European Data Economy relies on the availability of data as a basis for further innovation and exponential development of technologies, especially the development of trustworthy â€˜made in Europeâ€™ AI that reflects European values. Data Spaces, platforms and marketplaces are enablers, key to unleash the potential of such data. However, data sharing and data interoperability are still at their infancy. Through DataBri-X, European Data Spaces, platforms and marketplaces and their wide range of business, governmental and public, research and civil society stakeholders will be equipped with a holistic and flexible data governance process and a seamless integrated standards based toolbox for data- and metadata management which can be assembled along relevant requirements, provides open source as well as commercial tools (the bricks / bri-X), and mechanisms to load 3rd party resources like language resources or AI models, and can be easily deployed into Data Spaces and thereby will contribute to make Europe the most successful area in the world in terms of data sharing and data re-use, to gain the full benefit from the value of data, while respecting the legal framework relating to security and privacy. The project's objective is to provide a holistic, energy-efficient and user-friendly toolbox of practical, robust and scalable bricks/Bri-X (processes, technologies and tools) that improve the interoperability, usability, discoverability, quality, and integrity of data and metadata, with the aim of making data sets ready for expanded digital value creation in the context of European Data Spaces. The DataBri-X toolbox will be offered in compliance with accountability, fairness, privacy, and confidentiality regulations as well as FAIR principles and will build on existing and emerging initiatives. The DataBri-X consortium comprises 14 partners from 6 EU members and 1 associated country (UK), that together form a complete value chain of actors.",2022-09-05 18:31:52,10.3030/101070069,"Technologies for data management (AI, Data and Robotics Partnership) (IA)",World-leading Data and Computing Technologies,artificial intelligence
101070350,HPLT,SIGNED,High Performance Language Technologies,2022-09-01 00:00:00,2025-08-31 00:00:00,"4058287,5","3880687,5",HORIZON.2.4,HORIZON-CL4-2021-DATA-01-03,2022-06-13 00:00:00,HORIZON-CL4-2021-DATA-01,HORIZON-CL4-2021-DATA-01,HORIZON-IA,"High Performance Language Technologies (HPLT) is a space combining petabytes of natural language data with large-scale model training.  With trillions of words of text, the space will be the largest open text collection.  Cleaning and privacy protecting services improve the quality and ethical properties of the text.  Going beyond static repositories that require the user to individually analyze each data set, the project will rate data sets by how much they improve end-to-end language models and machine translation systems.  Continuous integration of models and data will result in free downloadable high-quality models for all official European Union languages and beyond.  The models will be reproducible with information and evaluation metrics shown in a publicly available dashboard.  By focusing on training at scale, the project complements the inference-focused European Language Grid, which in turn will be used for model deployment. Datasets, models and information about them will be published in recognized FAIR data repositories, aggregation catalogues and marketplaces for easy discovery, access, replication, and exploitation.",2022-08-23 21:34:39,10.3030/101070350,"Technologies for data management (AI, Data and Robotics Partnership) (IA)",World-leading Data and Computing Technologies,"artificial intelligence,advanced computing and big data"
